Date,oil,spy,vix
2016-05-04,43.779998779296875,2051.1201171875,16.049999237060547
2016-05-05,44.31999969482422,2050.6298828125,15.90999984741211
2016-05-06,44.65999984741211,2057.139892578125,14.720000267028809
2016-05-09,43.439998626708984,2058.68994140625,14.569999694824219
2016-05-10,44.65999984741211,2084.389892578125,13.630000114440918
2016-05-11,46.22999954223633,2064.4599609375,14.6899995803833
2016-05-12,46.70000076293945,2064.110107421875,14.40999984741211
2016-05-13,46.209999084472656,2046.6099853515625,15.039999961853027
2016-05-16,47.720001220703125,2066.659912109375,14.680000305175781
2016-05-17,48.310001373291016,2047.2099609375,15.569999694824219
2016-05-18,48.189998626708984,2047.6300048828125,15.949999809265137
2016-05-19,48.15999984741211,2040.0400390625,16.329999923706055
2016-05-20,47.75,2052.320068359375,15.199999809265137
2016-05-23,48.08000183105469,2048.0400390625,15.819999694824219
2016-05-24,48.619998931884766,2076.06005859375,14.420000076293945
2016-05-25,49.560001373291016,2090.5400390625,13.899999618530273
2016-05-26,49.47999954223633,2090.10009765625,13.430000305175781
2016-05-27,49.33000183105469,2099.06005859375,13.119999885559082
2016-05-31,49.099998474121094,2096.949951171875,14.1899995803833
2016-06-01,49.0099983215332,2099.330078125,14.199999809265137
2016-06-02,49.16999816894531,2105.260009765625,13.630000114440918
2016-06-03,48.619998931884766,2099.1298828125,13.470000267028809
2016-06-06,49.689998626708984,2109.409912109375,13.649999618530273
2016-06-07,50.36000061035156,2112.1298828125,14.050000190734863
2016-06-08,51.22999954223633,2119.1201171875,14.079999923706055
2016-06-09,50.560001373291016,2115.47998046875,14.640000343322754
2016-06-10,49.06999969482422,2096.070068359375,17.030000686645508
2016-06-13,48.880001068115234,2079.06005859375,20.969999313354492
2016-06-14,48.4900016784668,2075.320068359375,20.5
2016-06-15,48.0099983215332,2071.5,20.139999389648438
2016-06-16,46.209999084472656,2077.989990234375,19.3700008392334
2016-06-17,47.97999954223633,2071.219970703125,19.40999984741211
2016-06-20,49.369998931884766,2083.25,18.3700008392334
2016-06-21,48.849998474121094,2088.89990234375,18.479999542236328
2016-06-22,49.130001068115234,2085.449951171875,21.170000076293945
2016-06-23,50.11000061035156,2113.320068359375,17.25
2016-06-24,47.63999938964844,2037.4100341796875,25.760000228881836
2016-06-27,46.33000183105469,2000.5400390625,23.850000381469727
2016-06-28,47.849998474121094,2036.0899658203125,18.75
2016-06-29,49.880001068115234,2070.77001953125,16.639999389648438
2016-06-30,48.33000183105469,2098.860107421875,15.630000114440918
2016-07-01,48.9900016784668,2102.949951171875,14.770000457763672
2016-07-05,46.599998474121094,2088.550048828125,15.579999923706055
2016-07-06,47.43000030517578,2099.72998046875,14.960000038146973
2016-07-07,45.13999938964844,2097.89990234375,14.760000228881836
2016-07-08,45.40999984741211,2129.89990234375,13.199999809265137
2016-07-11,44.7599983215332,2137.159912109375,13.539999961853027
2016-07-12,46.79999923706055,2152.139892578125,13.550000190734863
2016-07-13,44.75,2152.429931640625,13.039999961853027
2016-07-14,45.68000030517578,2163.75,12.819999694824219
2016-07-15,45.95000076293945,2161.739990234375,12.670000076293945
2016-07-18,45.2400016784668,2166.889892578125,12.4399995803833
2016-07-19,44.650001525878906,2163.780029296875,11.970000267028809
2016-07-20,44.939998626708984,2173.02001953125,11.770000457763672
2016-07-21,44.75,2165.169921875,12.739999771118164
2016-07-22,44.189998626708984,2175.030029296875,12.020000457763672
2016-07-25,43.130001068115234,2168.47998046875,12.869999885559082
2016-07-26,42.91999816894531,2169.179931640625,13.050000190734863
2016-07-27,41.91999816894531,2166.580078125,12.829999923706055
2016-07-28,41.13999938964844,2170.06005859375,12.720000267028809
2016-07-29,41.599998474121094,2173.60009765625,11.869999885559082
2016-08-01,40.060001373291016,2170.840087890625,12.4399995803833
2016-08-02,39.5099983215332,2157.030029296875,13.369999885559082
2016-08-03,40.83000183105469,2163.7900390625,12.859999656677246
2016-08-04,41.93000030517578,2164.25,12.420000076293945
2016-08-05,41.79999923706055,2182.8701171875,11.390000343322754
2016-08-08,43.02000045776367,2180.889892578125,11.5
2016-08-09,42.77000045776367,2181.739990234375,11.65999984741211
2016-08-10,41.709999084472656,2175.489990234375,12.050000190734863
2016-08-11,43.4900016784668,2185.7900390625,11.680000305175781
2016-08-12,44.4900016784668,2184.050048828125,11.550000190734863
2016-08-15,45.7400016784668,2190.14990234375,11.8100004196167
2016-08-16,46.58000183105469,2178.14990234375,12.640000343322754
2016-08-17,46.790000915527344,2182.219970703125,12.1899995803833
2016-08-18,48.220001220703125,2187.02001953125,11.430000305175781
2016-08-19,48.52000045776367,2183.8701171875,11.34000015258789
2016-08-22,47.04999923706055,2182.639892578125,12.270000457763672
2016-08-23,48.099998474121094,2186.89990234375,12.380000114440918
2016-08-24,46.77000045776367,2175.43994140625,13.449999809265137
2016-08-25,47.33000183105469,2172.469970703125,13.630000114440918
2016-08-26,47.63999938964844,2169.0400390625,13.649999618530273
2016-08-29,46.97999954223633,2180.3798828125,12.9399995803833
2016-08-30,46.349998474121094,2176.1201171875,13.119999885559082
2016-08-31,44.70000076293945,2170.949951171875,13.420000076293945
2016-09-01,43.15999984741211,2170.860107421875,13.479999542236328
2016-09-02,44.439998626708984,2179.97998046875,11.979999542236328
2016-09-06,44.83000183105469,2186.47998046875,12.020000457763672
2016-09-07,45.5,2186.159912109375,11.9399995803833
2016-09-08,47.619998931884766,2181.300048828125,12.510000228881836
2016-09-09,45.880001068115234,2127.81005859375,17.5
2016-09-12,46.290000915527344,2159.0400390625,15.15999984741211
2016-09-13,44.900001525878906,2127.02001953125,17.850000381469727
2016-09-14,43.58000183105469,2125.77001953125,18.139999389648438
2016-09-15,43.90999984741211,2147.260009765625,16.299999237060547
2016-09-16,43.029998779296875,2139.159912109375,15.369999885559082
2016-09-19,43.29999923706055,2139.1201171875,15.529999732971191
2016-09-20,43.439998626708984,2139.760009765625,15.920000076293945
2016-09-21,45.34000015258789,2163.1201171875,13.300000190734863
2016-09-22,46.31999969482422,2177.179931640625,12.020000457763672
2016-09-23,44.47999954223633,2164.68994140625,12.289999961853027
2016-09-26,45.93000030517578,2146.10009765625,14.5
2016-09-27,44.66999816894531,2159.929931640625,13.100000381469727
2016-09-28,47.04999923706055,2171.3701171875,12.390000343322754
2016-09-29,47.83000183105469,2151.1298828125,14.020000457763672
2016-09-30,48.2400016784668,2168.27001953125,13.289999961853027
2016-10-03,48.810001373291016,2161.199951171875,13.569999694824219
2016-10-04,48.689998626708984,2150.489990234375,13.630000114440918
2016-10-05,49.83000183105469,2159.72998046875,12.989999771118164
2016-10-06,50.439998626708984,2160.77001953125,12.84000015258789
2016-10-07,49.810001373291016,2153.739990234375,13.479999542236328
2016-10-10,,2163.659912109375,13.380000114440918
2016-10-11,50.790000915527344,2136.72998046875,15.359999656677246
2016-10-12,50.18000030517578,2139.179931640625,15.90999984741211
2016-10-13,50.439998626708984,2132.550048828125,16.690000534057617
2016-10-14,50.349998474121094,2132.97998046875,16.1200008392334
2016-10-17,49.939998626708984,2126.5,16.209999084472656
2016-10-18,50.290000915527344,2139.60009765625,15.279999732971191
2016-10-19,51.599998474121094,2144.2900390625,14.40999984741211
2016-10-20,50.43000030517578,2141.340087890625,13.75
